date,nav,shares_outstanding,total_net_assets
2023-03-06,87.32071,474124200,41400861632.56
2023-03-07,85.805343,474224200,40690969970.34
2023-03-08,84.919938,473974200,40249859738.69
2023-03-09,83.735311,473324200,39633949078.69
2023-03-10,82.574851,473674200,39113576485.38
2023-03-13,80.949502,471474200,38165601840.43
2023-03-14,81.747905,465174200,38027016278.4
2023-03-15,77.366034,461024200,35667613886.22
2023-03-16,78.190065,459674200,35941955466.73
2023-03-17,76.995128,460224200,35435021344.35
2023-03-20,77.77346,456924200,35536575818.42
2023-03-21,80.364205,457424200,36760532118.82
2023-03-22,78.649753,458374200,36051017669.17
2023-03-23,77.594761,458074200,35544158133.35
2023-03-24,77.887177,457574200,35639162648.56
2023-03-27,79.511588,458474200,36454011776.87
2023-03-28,80.741404,459574200,37106666331.66
2023-03-29,81.91845,457774200,37500152785.55
2023-03-30,82.215839,458924200,37730838173.74
2023-03-31,82.809367,459424200,38044627294.54
2023-04-03,86.600104,459674200,39807833459.21
2023-04-04,85.036829,466074200,39633472196.69
2023-04-05,86.24908,467274200,40301969719.98
2023-04-06,84.992512,468024200,39778552481.72
2023-04-10,85.691741,467924200,40097239342.5
2023-04-11,86.47416,467574200,40433086049.61
2023-04-12,86.545567,467024200,40418874079.86
2023-04-13,87.076797,466274200,40601663684.11
2023-04-14,87.259394,463874200,40477381616.95
2023-04-17,86.187292,463624200,39958514176.42
2023-04-18,86.498686,463424200,40085584469.9
2023-04-19,86.245929,463174200,39946889319.55
2023-04-20,85.491538,460474200,39366647795.98
2023-04-21,84.96263,458774200,38978662505.32
2023-04-24,86.252199,456374200,39363278198.07
2023-04-25,84.610433,454574200,38461720105.03
2023-04-26,83.522905,454324200,37946477078.19
2023-04-27,83.813666,451174200,37814563741.73
2023-04-28,85.111424,451324200,38412845270.01
2023-05-01,84.168595,451974200,38042033202.28
2023-05-02,80.54002,451724200,36381875907.89
2023-05-03,79.017097,448274200,35421326059.16
2023-05-04,78.079859,445674200,34798178596.27
2023-05-05,80.247336,445624200,35760155015.39
2023-05-08,80.25401,445474200,35751091054.78
2023-05-09,80.260053,445274200,35737730921.12
2023-05-10,79.372867,444624200,35291097583.39
2023-05-11,78.414686,444174200,34829780450.68
2023-05-12,78.542639,443124200,34804144179.33
2023-05-15,78.91537,443074200,34965364260.34
2023-05-16,76.91936,443074200,34080983936.6
2023-05-17,78.474494,441624200,34656235658.31
2023-05-18,79.018829,441674200,34900578015.94
2023-05-19,79.592304,447924200,35651318882.55
2023-05-22,79.332317,446924200,35455532258.17
2023-05-23,80.122106,439174200,35187561957.53
2023-05-24,80.533919,439174200,35368419501.21
2023-05-25,79.029076,438224200,34632453813.18
2023-05-26,78.753748,437574200,34460608360.03
2023-05-30,77.988379,435824200,33989222856.06
2023-05-31,76.571432,433674200,33207054350.11
2023-06-01,77.538012,431774200,33478913189.5
2023-06-02,79.88825,432874200,34581562435.57
2023-06-05,79.398546,433474200,34417221014.91
2023-06-06,79.999482,432974200,34637711597.89
2023-06-07,82.144297,431724200,35463681032.71
2023-06-08,81.77215,427274200,34939130008.09
2023-06-09,81.333816,426674200,34703041011.44
2023-06-12,80.54685,426974200,34391426744.99
2023-06-13,80.947562,425574200,34449193776.56
2023-06-14,80.07302,426274200,34133062437.54
2023-06-15,80.918595,425474200,34428774532.45
2023-06-16,80.850882,423324200,34226134843.25
2023-06-20,78.327865,420774200,32958344561.3
2023-06-21,79.003277,417574200,32989730210.48
2023-06-22,77.958912,417324200,32534140610.37
2023-06-23,77.357332,416274200,32201861630.62
2023-06-26,78.719687,413124200,32521007569.57
2023-06-27,78.938934,415074200,32765514747.35
2023-06-28,79.724283,412424200,32880223755.87
2023-06-29,80.631823,413624200,33351273206.81
2023-06-30,81.135335,413274200,33531140646.54
2023-07-03,81.392271,412824200,33600699029.42
2023-07-05,80.930272,414474200,33543509813.13
2023-07-06,79.094178,415174200,32837862075.46
2023-07-07,80.834527,413274200,33406824414.84
2023-07-10,81.377383,413324200,33635241612.04
2023-07-11,83.208964,413374200,34396439039.57
2023-07-12,83.950778,412874200,34661110198.21
2023-07-13,83.620008,413074200,34541268049.67
2023-07-14,81.407434,421174200,34286710713.59
2023-07-17,81.287695,417274200,33919257739.06
