date,nav,shares_outstanding,total_net_assets
2020-11-12,63.181142,179300000,11328378688.43
2020-11-13,64.084436,180600000,11573649052.93
2020-11-16,64.48737,180600000,11646419045.63
2020-11-17,64.282452,178900000,11500130732.75
2020-11-18,63.656146,177050000,11270320649.7
2020-11-19,64.043129,176500000,11303612202.84
2020-11-20,63.882591,176850000,11297636214.4
2020-11-23,63.923122,176850000,11304804054.22
2020-11-24,65.214066,177500000,11575496733.77
2020-11-25,65.200174,177750000,11589330999.71
2020-11-27,65.645269,178300000,11704551474.15
2020-11-30,65.355584,178250000,11649632802.16
2020-12-01,66.612284,178450000,11886962138.01
2020-12-02,67.201751,179650000,12072794490.55
2020-12-03,66.897599,180150000,12051602547.68
2020-12-04,66.948963,180150000,12060855675.29
2020-12-07,67.414007,180400000,12161486788.08
2020-12-08,67.29257,180400000,12139579581.3
2020-12-09,66.504232,180400000,11997363431.24
2020-12-10,66.549762,180100000,11985612067.99
2020-12-11,66.966702,180100000,12060703052.27
2020-12-14,66.758284,180100000,12023167035.93
2020-12-15,67.251493,180150000,12115356428.95
2020-12-16,67.211125,179800000,12084560299.8
2020-12-17,67.062032,184800000,12393063444.99
2020-12-18,67.126533,185000000,12418408649.62
2020-12-21,66.434808,181050000,12028022023.24
2020-12-22,65.818203,179700000,11827530995.2
2020-12-23,66.176138,179650000,11888543229.72
2020-12-24,66.298739,179350000,11890678830.31
2020-12-28,67.427018,179350000,12093035731.43
2020-12-29,67.377849,180500000,12161701742.31
2020-12-30,66.916689,180750000,12095191530.28
2020-12-31,67.511873,180800000,12206146611.78
2021-01-04,66.452507,180550000,11998000104.95
2021-01-05,66.710438,180950000,12071253766.4
2021-01-06,66.376303,180800000,12000835659.04
2021-01-07,67.261815,180700000,12154210057.39
2021-01-08,67.484145,188750000,12737632284.61
2021-01-11,66.279951,181900000,12056323176.86
2021-01-12,65.254945,181850000,11866611766.78
2021-01-13,65.450932,171800000,11244470104.26
2021-01-14,65.074764,170300000,11082232237.62
2021-01-15,65.288134,170650000,11141420130.41
2021-01-19,66.459848,171050000,11367956943.18
2021-01-20,68.55118,171350000,11746244761.02
2021-01-21,68.8152,172350000,11860299752.78
2021-01-22,68.869803,172450000,11876597582.87
2021-01-25,69.24425,172250000,11927321995.12
2021-01-26,70.160045,172950000,12134179773.91
2021-01-27,67.88167,172950000,11740134894.75
2021-01-28,68.187595,172900000,11789635240.86
2021-01-29,66.919212,170800000,11429801332.24
2021-02-01,68.129456,170000000,11582007444.23
2021-02-02,69.1464,169300000,11706485548.8
2021-02-03,70.1081,169300000,11869301307.72
2021-02-04,70.497964,169700000,11963504559.84
2021-02-05,71.390207,169700000,12114918120.79
2021-02-08,71.689969,169800000,12172956709.76
2021-02-09,71.929028,169800000,12213548964.39
2021-02-10,72.608954,171650000,12463326891.38
2021-02-11,72.680201,172650000,12548236715.77
2021-02-12,73.025222,172650000,12607804602.01
2021-02-16,73.332878,172650000,12660921421.83
2021-02-17,73.54446,172900000,12715837124.04
2021-02-18,73.185113,173350000,12686639299.96
2021-02-19,72.480012,173200000,12553538103.85
2021-02-22,72.149575,173400000,12510736280.12
2021-02-23,72.734682,173600000,12626740743.56
2021-02-24,72.891017,174200000,12697615109.97
2021-02-25,71.289075,174650000,12450636997.81
2021-02-26,71.611955,174100000,12467641432.51
2021-03-01,73.414724,174450000,12807198545.98
2021-03-02,72.861008,175350000,12776177714.05
2021-03-03,71.821647,176900000,12705249302.04
2021-03-04,71.660656,177100000,12691102121.6
2021-03-05,73.360333,177350000,13010455112.33
2021-03-08,72.382854,178550000,12923958604.89
2021-03-09,73.198421,178700000,13080557868.4
2021-03-10,73.501752,174800000,12848106192.5
2021-03-11,74.907612,176100000,13191230446.82
2021-03-12,74.694332,176050000,13149937137.88
2021-03-15,75.239399,176100000,13249658121.96
2021-03-16,75.996806,175900000,13367838121.8
2021-03-17,76.036708,177000000,13458497334.73
2021-03-18,74.751462,180050000,13459000801.66
2021-03-19,75.42847,178250000,13445124810.22
2021-03-22,75.91809,173050000,13137625469.06
2021-03-23,75.3373,173300000,13055954043.58
2021-03-24,73.45441,172200000,12648849343.15
2021-03-25,73.068696,172650000,12615310288.7
2021-03-26,72.30628,171550000,12404142367.03
2021-03-29,73.029591,171450000,12520923339.68
2021-03-30,72.994069,170950000,12478336013.02
2021-03-31,73.292843,171650000,12580716543.71
2021-04-01,74.576329,173100000,12909162620.48
2021-04-05,76.138255,173850000,13236635705.61
2021-04-06,76.331371,173350000,13232043131.02
2021-04-07,76.900698,174000000,13380721475.26
2021-04-08,76.928027,181750000,13981668854.6
2021-04-09,76.941299,174000000,13387786109.28
2021-04-12,76.609793,174150000,13341595508.0
2021-04-13,76.695133,174400000,13375631200.25
2021-04-14,75.890062,174450000,13239021263.07
2021-04-15,76.874085,174500000,13414527767.34
2021-04-16,76.824016,173750000,13348172832.93
2021-04-19,76.403595,175100000,13378269553.97
2021-04-20,76.006704,174600000,13270770461.49
2021-04-21,76.121161,174850000,13309784935.69
2021-04-22,75.584819,172450000,13034602045.94
2021-04-23,76.429451,172150000,13157329904.94
2021-04-26,76.611066,172500000,13215408824.99
2021-04-27,76.306178,172900000,13193338219.58
2021-04-28,76.946395,171650000,13207848626.15
2021-04-29,79.118091,171950000,13604355715.3
2021-04-30,78.022671,173000000,13497922094.15
2021-05-03,77.652127,172800000,13418287551.01
2021-05-04,76.871602,172600000,13268038468.07
2021-05-05,76.761993,174000000,13356586821.26
2021-05-06,77.699151,174150000,13531307115.69
2021-05-07,78.279774,174450000,13655906597.85
2021-05-10,76.773934,174700000,13412406306.81
2021-05-11,76.586572,174400000,13356698131.4
2021-05-12,75.070532,174850000,13126082562.27
2021-05-13,75.650091,173900000,13155550854.27
2021-05-14,77.08121,174050000,13415984617.24
2021-05-17,76.492515,173900000,13302048350.77
2021-05-18,75.711183,173250000,13116962403.1
2021-05-19,75.833415,174250000,13213972560.33
2021-05-20,77.14463,174650000,13473309656.89
2021-05-21,76.87723,174650000,13426608134.77
2021-05-24,78.254186,174750000,13674918935.84
2021-05-25,78.251714,174550000,13658836622.05
2021-05-26,78.757615,174550000,13747141705.4
2021-05-27,79.064481,175550000,13879769608.62
2021-05-28,78.75065,175400000,13812863995.76
2021-06-01,78.845998,175350000,13825645772.39
2021-06-02,78.59085,175600000,13800553258.69
2021-06-03,78.083727,175000000,13664652178.26
2021-06-04,79.177611,174550000,13820451920.28
2021-06-07,79.569217,174550000,13888806827.63
2021-06-08,79.367839,175000000,13889371807.19
2021-06-09,79.269003,175500000,13911709945.62
2021-06-10,79.721976,173950000,13867637729.82
2021-06-11,79.789091,173600000,13851386111.28
2021-06-14,80.353517,174300000,14005618057.6
2021-06-15,79.869762,174400000,13929286527.26
2021-06-16,79.182346,174750000,13837114934.92
2021-06-17,79.521767,178750000,14214515837.0
2021-06-18,78.585687,178450000,14023615797.95
2021-06-21,79.195873,172750000,13681087075.97
2021-06-22,79.860962,175300000,13999626711.81
2021-06-23,79.780954,173050000,13806094151.25
2021-06-24,80.535429,172850000,13920548967.65
2021-06-25,80.629896,173100000,13957034911.13
2021-06-28,81.556484,172650000,14080726879.26
2021-06-29,81.150887,173350000,14067506193.28
2021-06-30,80.962327,174050000,14091493071.87
2021-07-01,81.582109,174050000,14199366155.52
2021-07-02,82.143697,174500000,14334075126.75
2021-07-06,81.953985,174250000,14280481822.27
2021-07-07,81.785816,174050000,14234821229.7
2021-07-08,80.902125,178500000,14441029347.53
2021-07-09,81.642297,173900000,14197595363.72
2021-07-12,82.220215,173900000,14298095402.59
2021-07-13,82.016845,173150000,14201216645.95
2021-07-14,81.923819,172800000,14156435954.19
2021-07-15,81.364617,172200000,14010987095.11
2021-07-16,80.891011,171100000,13840452011.3
2021-07-19,79.653431,170900000,13612771376.18
2021-07-20,80.503586,170750000,13745987276.02
2021-07-21,81.19161,169950000,13798514169.52
2021-07-22,81.46503,171000000,13930520113.66
2021-07-23,83.474994,171050000,14278397716.02
2021-07-26,83.927864,171600000,14402021496.19
2021-07-27,82.924216,171750000,14242234066.7
2021-07-28,83.544009,172350000,14398809902.31
2021-07-29,82.665734,172350000,14247439234.54
2021-07-30,82.406358,174650000,14392270436.3
2021-08-02,82.204188,175200000,14402173766.49
2021-08-03,81.830452,174900000,14312146064.86
2021-08-04,82.071081,175000000,14362439123.83
2021-08-05,82.813849,175600000,14542111826.61
2021-08-06,82.80414,175600000,14540407029.99
2021-08-09,82.681471,175750000,14531268555.57
2021-08-10,82.804655,175750000,14552918148.92
2021-08-11,82.977013,178300000,14794801374.27
2021-08-12,83.147112,178400000,14833444784.91
2021-08-13,83.184127,178950000,14885799539.02
2021-08-16,83.332695,179350000,14945718842.66
2021-08-17,82.60768,179350000,14815687462.01
2021-08-18,82.00464,180300000,14785436654.83
2021-08-19,82.008882,180900000,14835406668.48
2021-08-20,82.732598,180600000,14941507223.21
2021-08-23,83.716855,183700000,15378786325.19
2021-08-24,83.984505,184700000,15511937992.16
2021-08-25,84.111325,184800000,15543772936.47
2021-08-26,83.413458,186050000,15519073797.71
2021-08-27,84.717726,186050000,15761732966.7
2021-08-30,85.291764,186550000,15911178615.5
2021-08-31,85.611029,185500000,15880845954.4
2021-09-01,86.033672,185400000,15950642872.24
2021-09-02,85.484126,186650000,15955612182.48
2021-09-03,85.489134,186600000,15952272440.85
2021-09-07,85.690965,187000000,16024210495.55
2021-09-08,85.215023,186400000,15884080266.57
2021-09-09,84.803434,186650000,15828560952.84
2021-09-10,84.244475,186550000,15715806740.86
2021-09-13,84.458118,186900000,15785222194.91
2021-09-14,83.708,186900000,15645025243.53
2021-09-15,84.123102,187400000,15764669264.65
2021-09-16,84.070225,188350000,15834626851.83
2021-09-17,83.136727,188350000,15658802437.58
2021-09-20,81.333036,188550000,15335343849.49
2021-09-21,81.004808,188300000,15253205326.75
2021-09-22,80.94004,187750000,15196492521.41
2021-09-23,81.772436,187550000,15336420459.43
2021-09-24,82.421963,187650000,15466481272.54
2021-09-27,82.427163,188100000,15504549305.75
2021-09-28,80.418048,188150000,15130655762.9
2021-09-29,80.359229,189750000,15248163770.47
2021-09-30,80.148168,188900000,15139989009.45
2021-10-01,81.431279,189350000,15419012764.45
2021-10-04,79.709449,188650000,15037187558.98
2021-10-05,80.878118,187850000,15192954546.82
2021-10-06,81.039485,187700000,15211111254.2
2021-10-07,81.388549,195400000,15903322412.0
2021-10-08,80.989014,187800000,15209736912.78
2021-10-11,79.751891,187400000,14945504407.39
2021-10-12,79.017949,186850000,14764503705.83
2021-10-13,79.349612,184100000,14608263607.12
2021-10-14,80.499399,184200000,14827989251.68
2021-10-15,80.297422,184550000,14818889254.32
2021-10-18,80.936672,185400000,15005658992.56
2021-10-19,81.713155,186000000,15198646780.41
2021-10-20,81.857952,186550000,15270600969.03
2021-10-21,82.131444,186850000,15346260267.36
2021-10-22,80.381364,186400000,14983086161.64
2021-10-25,80.685501,186400000,15039777445.74
2021-10-26,80.0193,186100000,14891591772.5
2021-10-27,79.761009,186650000,14887392327.26
2021-10-28,80.054162,187550000,15014158129.91
2021-10-29,80.307653,187550000,15061700334.22
2021-11-01,80.442601,187800000,15107120497.53
2021-11-02,80.403785,188000000,15115911618.91
2021-11-03,80.704952,187850000,15160425183.61
2021-11-04,81.036109,188350000,15263151060.78
2021-11-05,81.69414,187650000,15329905345.78
2021-11-08,81.350491,187450000,15249149492.72
2021-11-09,81.115591,187550000,15213229159.31
2021-11-10,80.218645,187850000,15069072417.85
2021-11-11,80.056526,188150000,15062635384.29
2021-11-12,81.231403,188550000,15316180942.6
2021-11-15,81.459196,188350000,15342839633.6
2021-11-16,80.82206,188350000,15222835000.26
2021-11-17,80.511598,188250000,15156308231.29
2021-11-18,79.96163,184650000,14764914955.07
2021-11-19,79.666756,184550000,14702499788.69
2021-11-22,78.717313,183350000,14432819293.01
2021-11-23,78.486151,183750000,14421830187.21
2021-11-24,78.61006,183400000,14417085060.26
2021-11-26,77.282087,183850000,14208311609.46
2021-11-29,77.830673,185100000,14406457655.71
2021-11-30,75.404491,185250000,13968682042.28
2021-12-01,73.638119,185150000,13634097657.74
2021-12-02,74.848362,183650000,13745901639.13
2021-12-03,74.704551,183200000,13685873662.93
2021-12-06,75.910132,182300000,13838417147.95
2021-12-07,76.703002,180050000,13810375443.52
2021-12-08,77.282343,179900000,13903093592.58
2021-12-09,76.625484,181050000,13873043840.74
2021-12-10,76.686939,181100000,13888004606.51
2021-12-13,76.262533,181950000,13875967853.29
2021-12-14,76.053121,181400000,13796036092.79
2021-12-15,76.916905,181150000,13933497382.68
2021-12-16,76.77397,187600000,14402796735.45
2021-12-17,76.509911,187600000,14353259256.29
2021-12-20,75.776914,179800000,13624689083.92
2021-12-21,77.225442,181450000,14012556427.85
2021-12-22,77.438491,180750000,13997007195.24
2021-12-23,78.128682,181500000,14180355785.34
2021-12-27,78.887322,181650000,14329882078.93
2021-12-28,78.790991,181650000,14312383517.39
2021-12-29,78.447439,182100000,14285278691.23
2021-12-30,78.734355,182800000,14392640145.79
2021-12-31,77.673326,183650000,14264706385.41
2022-01-03,78.250309,183000000,14319806488.45
2022-01-04,78.080837,181350000,14159959707.17
2022-01-05,76.119345,180450000,13735735834.51
2022-01-06,76.419484,179400000,13709655466.29
2022-01-07,76.409301,182300000,13929415532.04
2022-01-10,75.958033,173500000,13178718712.65
2022-01-11,76.905696,176000000,13535402563.64
2022-01-12,77.018478,177250000,13651525267.21
2022-01-13,76.181258,176300000,13430755842.45
2022-01-14,76.575964,175400000,13431424153.84
2022-01-18,75.590879,175450000,13262419680.29
2022-01-19,75.505683,175400000,13243696728.95
2022-01-20,74.753197,175550000,13122923742.99
2022-01-21,72.232232,174850000,12629805770.05
2022-01-24,72.701282,174800000,12708184180.63
2022-01-25,71.226227,177000000,12607042178.8
2022-01-26,70.224563,175550000,12327922012.09
2022-01-27,70.315126,176200000,12389525144.99
2022-01-28,72.326895,176150000,12740382508.55
2022-01-31,73.957704,176250000,13035045330.61
2022-02-01,74.626594,175250000,13078310674.12
2022-02-02,76.11309,174850000,13308373833.51
2022-02-03,70.950182,175650000,12462399452.53
2022-02-04,71.171156,175500000,12490537794.95
2022-02-07,69.912224,174950000,12231143526.24
2022-02-08,69.886914,174750000,12212738138.45
2022-02-09,71.882837,174850000,12568713992.56
2022-02-10,70.82408,176100000,12472120417.31
2022-02-11,69.316246,176450000,12230851598.53
2022-02-14,69.320451,176000000,12200399451.63
2022-02-15,70.298954,176100000,12379645727.55
2022-02-16,69.789689,175650000,12258558876.12
2022-02-17,67.957244,175100000,11899313373.27
2022-02-18,67.401745,173100000,11667242129.58
2022-02-22,66.722505,173000000,11542993328.18
2022-02-23,65.598371,173600000,11387877193.3
2022-02-24,67.458221,172300000,11623051524.82
2022-02-25,68.535896,172300000,11808734923.64
2022-02-28,68.439418,172050000,11775001927.69
2022-03-01,67.564245,172050000,11624428386.84
2022-03-02,68.174154,172950000,11790719871.78
2022-03-03,67.467419,173000000,11671863459.75
2022-03-04,66.482277,173350000,11524702680.41
2022-03-07,64.257805,173700000,11161580700.9
2022-03-08,64.136447,174550000,11195016816.88
2022-03-09,66.013702,174150000,11496286225.77
2022-03-10,65.549228,173550000,11376068559.58
2022-03-11,64.356314,173050000,11136860082.85
2022-03-14,63.617749,173500000,11037679489.32
2022-03-15,64.853352,173500000,11252056620.02
2022-03-16,66.632565,173850000,11584071363.58
2022-03-17,67.333015,174900000,11776544236.53
2022-03-18,68.221805,174900000,11931993755.2
2022-03-21,67.40847,173950000,11725703388.59
2022-03-22,68.665945,172650000,11855175358.82
2022-03-23,67.751731,172650000,11697336375.65
2022-03-24,68.849759,173150000,11921335764.85
2022-03-25,69.190893,173050000,11973484054.05
2022-03-28,69.413185,172900000,12001539712.27
2022-03-29,70.591296,172800000,12198175962.15
2022-03-30,70.078678,173250000,12141130932.8
2022-03-31,68.750557,172100000,11831970881.81
2022-04-01,69.278108,172350000,11940081965.55
2022-04-04,71.207281,171400000,12204927990.86
2022-04-05,70.295546,171500000,12055686113.94
2022-04-06,68.978291,171600000,11836674752.0
2022-04-07,68.354966,176000000,12030474014.63
2022-04-08,68.049748,171300000,11656921749.6
2022-04-11,67.199349,171600000,11531408328.6
2022-04-12,66.633351,172300000,11480926309.24
2022-04-13,67.621257,169650000,11471946209.49
2022-04-14,66.476091,167600000,11141392826.94
2022-04-18,66.256022,167600000,11104509348.57
2022-04-19,67.563814,167400000,11310182489.45
2022-04-20,64.615425,169350000,10942622166.14
2022-04-21,62.830184,167700000,10536621836.79
2022-04-22,61.332978,167900000,10297807044.68
2022-04-25,62.167614,167950000,10441050817.81
2022-04-26,60.103343,168700000,10139433941.73
2022-04-27,58.761432,170000000,9989443401.79
2022-04-28,61.127387,168450000,10296908306.07
2022-04-29,59.083133,168250000,9940737061.55
2022-05-02,60.663702,167750000,10176335962.99
2022-05-03,60.845922,168150000,10231241727.56
2022-05-04,62.941759,167900000,10567921418.63
2022-05-05,60.596987,167350000,10140905787.17
2022-05-06,59.374164,166950000,9912516657.82
2022-05-09,57.820888,166500000,9627177902.39
2022-05-10,58.08381,168350000,9778409354.86
2022-05-11,57.052059,169150000,9650355806.61
2022-05-12,57.674088,165450000,9542177807.1
2022-05-13,59.023497,161300000,9520490061.75
2022-05-16,58.622191,160200000,9391275011.5
2022-05-17,59.906129,161950000,9701797590.22
2022-05-18,57.93934,163650000,9481773003.86
2022-05-19,57.865567,167300000,9680909295.8
2022-05-20,58.006109,169000000,9803032363.56
2022-05-23,58.902991,169800000,10001727912.17
2022-05-24,56.790253,172300000,9784960577.63
2022-05-25,57.580477,170000000,9788681155.52
2022-05-26,58.944552,170550000,10052993392.56
2022-05-27,60.236763,170300000,10258320718.07
2022-05-31,60.184383,170600000,10267455777.82
2022-06-01,59.499829,170950000,10171495812.45
2022-06-02,60.936328,171750000,10465814400.76
2022-06-03,59.632203,170200000,10149400947.52
2022-06-06,59.922734,170200000,10198849303.92
2022-06-07,60.343005,170050000,10261328052.71
2022-06-08,60.199391,170050000,10236906505.15
2022-06-09,58.330993,169000000,9857937824.54
2022-06-10,56.693304,168550000,9555656339.63
2022-06-13,54.028453,169800000,9174031252.22
2022-06-14,53.844269,169900000,9148141218.68
2022-06-15,55.091884,169500000,9338074416.69
2022-06-16,53.069356,168350000,8934226034.76
2022-06-17,53.846892,168300000,9062431939.34
2022-06-21,54.076604,169650000,9174095798.48
2022-06-22,54.179456,170100000,9215925454.57
2022-06-23,54.828199,170700000,9359173620.77
2022-06-24,56.911386,170850000,9723310300.73
2022-06-27,56.412854,170800000,9635315427.19
2022-06-28,54.761878,171150000,9372495404.84
2022-06-29,54.920231,171150000,9399597508.67
2022-06-30,54.269289,170900000,9274621469.07
2022-07-01,54.837243,170950000,9374426612.48
2022-07-05,56.090839,171250000,9605556097.3
2022-07-06,56.120076,171400000,9618981083.84
2022-07-07,57.009937,171600000,9782905169.39
2022-07-08,56.695773,171750000,9737498989.73
2022-07-11,55.003312,171600000,9438568328.86
2022-07-12,54.962697,171850000,9445339510.23
2022-07-13,54.711473,172800000,9454142607.59
2022-07-14,54.040834,173750000,9389594922.23
2022-07-15,55.411446,173600000,9619427107.19
2022-07-18,55.151739,173400000,9563311556.01
2022-07-19,57.125702,173650000,9919878192.14
2022-07-20,58.047667,173600000,10077074999.34
2022-07-21,57.988892,173500000,10061072780.47
2022-07-22,55.990232,172250000,9644317410.83
2022-07-25,55.78942,172200000,9606938206.05
2022-07-26,54.690445,172050000,9409490976.63
2022-07-27,57.010092,172800000,9851343889.11
2022-07-28,56.342119,172750000,9733100973.48
2022-07-29,56.366733,172300000,9711988139.37
2022-08-01,56.283661,173250000,9751144186.41
2022-08-02,56.215918,173650000,9761894216.56
2022-08-03,57.547459,173500000,9984484166.34
2022-08-04,57.809779,174100000,10064682565.64
2022-08-05,57.102485,174000000,9935832360.59
2022-08-08,57.412448,174700000,10029954586.09
2022-08-09,56.845947,174500000,9919617806.76
2022-08-10,58.455118,174600000,10206263567.63
2022-08-11,58.514966,174400000,10205010150.42
2022-08-12,59.56342,174200000,10375947724.44
2022-08-15,59.780971,174200000,10413845080.89
2022-08-16,59.874534,174250000,10433137615.84
2022-08-17,58.712175,174500000,10245274597.83
2022-08-18,58.647243,175350000,10283794059.58
2022-08-19,57.692801,175350000,10116432724.31
2022-08-22,56.02752,175250000,9818822946.33
2022-08-23,55.533607,174900000,9712827930.85
2022-08-24,55.893582,175650000,9817707662.19
2022-08-25,56.982757,176650000,10066004066.3
2022-08-26,55.150752,176650000,9742380264.06
2022-08-29,54.715898,176600000,9662827517.03
2022-08-30,54.23503,176950000,9596888480.75
2022-08-31,54.390679,176950000,9624430699.98
2022-09-01,54.864633,176350000,9675378018.12
2022-09-02,53.850014,176250000,9491065042.74
2022-09-06,53.138106,176400000,9373561970.07
2022-09-07,54.218635,177400000,9618385931.82
2022-09-08,54.127585,175100000,9477740130.72
2022-09-09,55.605217,172000000,9564097324.72
2022-09-12,55.88484,168150000,9397035859.36
2022-09-13,52.824799,167900000,8869283810.46
2022-09-14,52.920993,168350000,8909249235.0
2022-09-15,52.677369,166700000,8781317473.65
2022-09-16,52.146951,166450000,8679859957.94
2022-09-19,52.317847,166300000,8700457970.62
2022-09-20,51.526806,165000000,8501922937.5
2022-09-21,50.250807,164750000,8278820372.11
2022-09-22,50.074768,161250000,8074556336.39
2022-09-23,49.100638,160250000,7868377187.8
2022-09-26,48.278168,160400000,7743818185.41
2022-09-27,48.048442,159450000,7661324007.94
2022-09-28,49.684045,159050000,7902247427.28
2022-09-29,48.494598,158050000,7664571266.28
2022-09-30,47.886703,158000000,7566099094.71
2022-10-03,49.228035,158250000,7790336570.36
2022-10-04,50.740743,167350000,8491463333.37
2022-10-05,50.330538,158200000,7962291064.48
2022-10-06,50.06053,159350000,7977145411.46
2022-10-07,48.694533,159600000,7771647542.23
2022-10-10,48.617376,159750000,7766625828.59
2022-10-11,47.694362,159400000,7602481280.84
2022-10-12,47.628321,159600000,7601479960.06
2022-10-13,48.762219,159000000,7753192753.25
2022-10-14,47.929818,159050000,7623237487.83
2022-10-17,49.298791,161250000,7949430010.53
2022-10-18,49.669244,161700000,8031516737.76
2022-10-19,49.680349,161600000,8028344387.78
2022-10-20,49.827572,167350000,8338644097.7
2022-10-21,50.168141,168250000,8440789712.84
2022-10-24,50.49209,168300000,8497818704.48
2022-10-25,51.818422,167650000,8687358425.63
2022-10-26,50.193236,168800000,8472618294.93
2022-10-27,47.823178,169400000,8101246371.94
2022-10-28,49.016574,169400000,8303407560.06
2022-10-31,48.213891,169850000,8189129318.7
2022-11-01,47.884712,170600000,8169131801.68
2022-11-02,46.543107,172100000,8010068677.88
2022-11-03,45.390435,174350000,7913822419.56
2022-11-04,45.723386,171550000,7843846784.95
2022-11-07,46.535813,171750000,7992525944.76
2022-11-08,46.566629,172750000,8044385151.03
2022-11-09,45.946532,172300000,7916587509.03
2022-11-10,48.754601,171450000,8358976340.1
2022-11-11,50.027793,171450000,8577265155.62
2022-11-14,49.829181,171100000,8525772840.88
2022-11-15,50.539484,171600000,8672575419.21
2022-11-16,50.022533,171150000,8561356573.6
2022-11-17,49.669896,170250000,8456299844.24
2022-11-18,49.50775,168050000,8319777416.36
2022-11-21,49.103472,168050000,8251838469.41
2022-11-22,49.858347,168050000,8378695279.31
2022-11-23,50.457645,168050000,8479407323.13
2022-11-25,50.157223,168250000,8438952795.11
2022-11-28,49.398,169050000,8350731846.61
2022-11-29,49.403755,168950000,8346764404.45
2022-11-30,51.524915,168150000,8663914407.5
2022-12-01,51.791921,167900000,8695863569.32
2022-12-02,51.952145,167800000,8717569906.65
2022-12-05,51.123328,168050000,8591275188.09
2022-12-06,49.662523,168050000,8345786987.7
2022-12-07,49.392518,168100000,8302882340.68
2022-12-08,49.283214,167200000,8240153354.48
2022-12-09,49.452825,167200000,8268512289.09
2022-12-12,49.838372,167550000,8350419280.51
2022-12-13,50.640017,167550000,8484734786.17
2022-12-14,50.000491,168350000,8417582724.98
2022-12-15,48.049636,168250000,8084351334.92
2022-12-16,48.058658,168600000,8102689658.04
2022-12-19,46.82129,167350000,7835542947.29
2022-12-20,47.144654,167100000,7877871694.62
2022-12-21,47.757203,166300000,7942022857.62
2022-12-22,47.343628,166250000,7870878071.92
2022-12-23,47.808182,166250000,7948110256.69
2022-12-27,47.37732,165750000,7852790741.64
2022-12-28,46.694866,165750000,7739674120.63
2022-12-29,47.958372,164300000,7879560515.1
2022-12-30,47.97329,164350000,7884410207.96
2023-01-03,48.628749,164750000,8011586478.61
2023-01-04,49.540169,163850000,8117156691.79
2023-01-05,49.570116,164000000,8129499089.05
2023-01-06,50.401065,163650000,8248134263.73
2023-01-09,50.461139,170050000,8580916738.97
2023-01-10,51.241635,164950000,8452307724.19
2023-01-11,51.607038,168350000,8688044803.23
2023-01-12,52.17397,169000000,8817400906.91
2023-01-13,52.348395,169800000,8888757448.47
2023-01-17,51.852165,170350000,8833016358.51
2023-01-18,51.216243,170600000,8737490970.72
2023-01-19,51.476196,168850000,8691755719.37
2023-01-20,53.1257,166400000,8840116532.65
2023-01-23,54.032066,166350000,8988234159.29
2023-01-24,53.876566,166300000,8959672853.57
2023-01-25,54.05376,168900000,9129680000.51
2023-01-26,54.901259,169550000,9308508507.81
2023-01-27,55.286988,169550000,9373908898.03
2023-01-30,54.423341,169950000,9249246738.44
2023-01-31,55.075512,169450000,9332545551.43
2023-02-01,55.707978,169500000,9442502201.94
2023-02-02,59.378768,170350000,10115173169.86
2023-02-03,58.188276,170500000,9921101124.25
2023-02-06,57.477368,169400000,9736666140.47
2023-02-07,58.563345,169100000,9903061572.98
2023-02-08,56.719699,169100000,9591301150.77
2023-02-09,55.482103,168700000,9359830851.37
2023-02-10,54.94085,168300000,9246544997.44
2023-02-13,55.756598,168600000,9400562342.95
2023-02-14,55.745954,168200000,9376469391.45
2023-02-15,56.282167,168600000,9489173323.13
2023-02-16,55.400658,169200000,9373791402.72
2023-02-17,55.32643,169250000,9363998324.55
2023-02-21,54.135676,169350000,9167876753.58
2023-02-22,54.216507,168900000,9157167960.26
2023-02-23,53.974513,168550000,9097404172.53
2023-02-24,53.24411,168800000,8987605738.68
2023-02-27,53.391177,168600000,9001752411.94
2023-02-28,53.496234,168850000,9032839096.16
2023-03-01,53.060682,168400000,8935418801.5
2023-03-02,53.598813,166500000,8924202434.68
2023-03-03,54.737887,166450000,9111121246.52
2023-03-06,54.756631,166150000,9097814254.0
2023-03-07,54.175784,166550000,9022976821.89
2023-03-08,54.24231,166650000,9039480934.7
2023-03-09,53.004611,166750000,8838518882.99
2023-03-10,52.239861,165850000,8663980981.76
2023-03-13,52.27708,164600000,8604807358.62
2023-03-14,53.74967,164150000,8823008310.25
2023-03-15,54.296413,164550000,8934474741.36
2023-03-16,55.531265,164950000,9159882152.28
2023-03-17,55.012367,164600000,9055035578.28
2023-03-20,55.243886,164550000,9090381478.41
2023-03-21,56.45097,165200000,9325700251.51
2023-03-22,55.460075,165400000,9173096486.21
2023-03-23,56.397634,164850000,9297149921.9
2023-03-24,56.640102,164450000,9314464804.59
2023-03-27,56.334177,165050000,9297955915.41
2023-03-28,55.874166,165550000,9249968213.95
2023-03-29,56.600142,166850000,9443733765.39
2023-03-30,56.895178,167450000,9527097538.22
2023-03-31,57.979178,169050000,9801380009.95
2023-04-03,58.188963,172700000,10049233967.13
2023-04-04,58.390051,183800000,10732091429.39
2023-04-05,58.18048,168950000,9829592180.26
2023-04-06,58.947138,170850000,10071118498.53
2023-04-10,58.799326,173350000,10192863087.33
2023-04-11,58.634409,174100000,10208250674.76
2023-04-12,58.035153,185200000,10748110271.93
2023-04-13,59.245474,186550000,11052243120.11
