date,nav,shares_outstanding,total_net_assets
2007-10-02,41.347801,48812708,2018298123.82
2007-10-03,40.937345,49712708,2035106293.9
2007-10-04,41.106409,48914099,2010682960.92
2007-10-05,41.551282,49414099,2053219163.98
2007-10-08,41.464315,47414099,1965993134.85
2007-10-09,41.828663,47414099,1983268383.06
2007-10-10,41.484071,46864099,1944113621.54
2007-10-11,41.200567,46964099,1934947502.46
2007-10-12,41.281202,46964099,1938734479.65
2007-10-15,40.965557,45964099,1882944937.87
2007-10-16,40.765075,45214099,1843156146.06
2007-10-17,40.779103,44714099,1823400865.79
2007-10-18,40.977828,43814099,1795406621.29
2007-10-19,39.735068,43814099,1740956222.25
2007-10-22,39.931885,43814099,1749579577.18
2007-10-23,40.347135,44014099,1775842774.26
2007-10-24,40.4524,43714099,1768340236.74
2007-10-25,40.222723,43414099,1746233290.69
2007-10-26,40.283944,43714099,1760976317.09
2007-10-29,40.462523,43714099,1768782717.85
2007-10-30,40.233262,43714099,1758760780.6
2007-10-31,40.750108,43514099,1773204227.37
2007-11-01,39.900871,43664099,1742235567.92
2007-11-02,40.189403,43664099,1754834073.27
2007-11-05,40.187108,42764099,1718565481.98
2007-11-06,40.69672,42764099,1740358573.99
2007-11-07,39.673277,47514099,1885039988.06
2007-11-08,39.783245,42564099,1693337998.8
2007-11-09,38.972939,44414099,1730947949.68
2007-11-12,38.579696,44814099,1728914333.48
2007-11-13,39.486712,44814099,1769561441.26
2007-11-14,39.308267,45814099,1800872848.26
2007-11-15,38.803483,46014099,1785507287.51
2007-11-16,38.751492,43914099,1701736859.04
2007-11-19,38.158509,43814099,1671880685.52
2007-11-20,38.251131,43614099,1668288596.85
2007-11-21,37.672351,43114099,1624209478.43
2007-11-23,38.282178,45114099,1727065979.83
2007-11-26,37.679198,45114099,1699863088.88
2007-11-27,38.324895,45114099,1728993098.39
2007-11-28,39.411048,46414099,1829228278.74
2007-11-29,39.180207,49914099,1955644709.9
2007-11-30,39.41814,49914099,1967520943.7
2007-12-03,39.077032,49914099,1950494831.56
2007-12-04,38.890632,49914099,1941190848.46
2007-12-05,39.491013,49814099,1967209254.15
2007-12-06,40.146095,44964099,1805132985.47
2007-12-07,40.276607,45764099,1843222618.24
2007-12-10,40.511361,45714099,1851940345.42
2007-12-11,39.385226,44564099,1755167122.92
2007-12-12,39.63412,45064099,1786075899.49
2007-12-13,39.945673,43314099,1730210835.36
2007-12-14,39.388699,43314099,1706086002.58
2007-12-17,38.680418,43314099,1675407465.38
2007-12-18,38.88909,43914099,1707779361.86
2007-12-19,38.66017,44114099,1705458573.19
2007-12-20,38.928348,50764099,1976162513.7
2007-12-21,39.445338,44014099,1736151002.77
2007-12-24,39.849387,43914099,1749949942.75
2007-12-26,39.859293,43914099,1750384940.72
2007-12-27,39.342037,44414099,1747341121.76
2007-12-28,39.396298,42964099,1692626454.83
2007-12-31,39.110418,42514099,1662744188.43
2008-01-02,38.383651,41914099,1608816160.7
2008-01-03,38.585275,39264099,1515016071.68
2008-01-04,37.605381,39265525,1476595033.67
2008-01-07,37.320288,36765525,1372099980.55
2008-01-08,36.429818,36765525,1339361368.82
2008-01-09,36.686403,33815525,1240569971.94
2008-01-10,37.136201,34865525,1294773139.6
2008-01-11,36.393132,42015525,1529076531.53
2008-01-14,36.888047,41215525,1520360219.02
2008-01-15,36.026756,41965525,1511881737.96
2008-01-16,35.888458,41615525,1493517037.79
2008-01-17,34.595832,41615525,1439723711.18
2008-01-18,34.828354,41465525,1444175981.21
2008-01-22,34.811259,39165525,1363401223.89
2008-01-23,35.77062,38715525,1384878339.61
2008-01-24,35.988668,38465525,1384323020.45
2008-01-25,35.87986,38465525,1380137638.01
2008-01-28,36.407674,38465525,1400440300.3
2008-01-29,36.648254,39465525,1446342578.11
2008-01-30,36.750785,39815525,1463251803.53
2008-01-31,37.27332,40415525,1506420802.38
2008-02-01,37.834668,35915525,1358851976.8
2008-02-04,37.53842,35915525,1348212064.05
2008-02-05,36.439898,35915525,1308758061.79
2008-02-06,36.331023,36015525,1308480853.17
2008-02-07,36.411182,35365525,1287700549.89
2008-02-08,36.22041,33065525,1197646858.85
2008-02-11,36.551246,33865525,1237827148.4
2008-02-12,36.79274,33665525,1238646924.28
2008-02-13,37.492804,34665525,1299707745.46
2008-02-14,36.985147,35065525,1296903594.54
2008-02-15,36.809306,32765525,1206076240.65
2008-02-19,36.836134,32665525,1203271662.85
2008-02-20,37.04521,32565525,1206396706.15
2008-02-21,36.594501,32765525,1199038049.03
2008-02-22,36.823794,31965525,1177091919.86
2008-02-25,37.436075,31415525,1176073948.45
2008-02-26,37.578048,33915525,1274479221.89
2008-02-27,37.490578,37015525,1387733431.81
2008-02-28,37.306201,37115525,1384639254.07
2008-02-29,36.402278,37215525,1354729868.79
2008-03-03,36.61402,36865525,1349795080.38
2008-03-04,36.45749,36965525,1347670263.57
2008-03-05,36.823848,35515525,1307818290.71
2008-03-06,36.158754,35665525,1289620933.37
2008-03-07,35.582893,34665525,1233499653.06
2008-03-10,34.938744,34415525,1202435208.78
2008-03-11,36.19146,34765525,1258215100.21
2008-03-12,36.252723,35965525,1303848209.23
2008-03-13,36.454921,38165525,1391321191.32
2008-03-14,35.943927,37865525,1361035671.93
2008-03-17,35.889074,39565525,1419970069.44
2008-03-18,37.305651,35865525,1337986768.34
2008-03-19,36.350937,37715525,1370994678.51
